-7.251,-0.281172,0
-7.25,-0.281212,0
-7.249,-0.281252,0
-7.248,-0.281293,0
-7.247,-0.281333,0
-7.246,-0.281373,0
-7.245,-0.281414,0
-7.244,-0.281454,0
-7.243,-0.281494,0
-7.242,-0.281535,0
-7.241,-0.281575,0
-7.24,-0.281616,0
-7.239,-0.281656,0
-7.238,-0.281696,0
-7.237,-0.281737,0
-7.236,-0.281777,0
-7.235,-0.281818,0
-7.234,-0.281858,0
-7.233,-0.281899,0
-7.232,-0.281939,0
-7.231,-0.28198,0
-7.23,-0.28202,0
-7.229,-0.282061,0
-7.228,-0.282101,0
-7.227,-0.282142,0
-7.226,-0.282183,0
-7.225,-0.282223,0
-7.224,-0.282264,0
-7.223,-0.282304,0
-7.222,-0.282345,0
-7.221,-0.282386,0
-7.22,-0.282426,0
-7.219,-0.282467,0
-7.218,-0.282508,0
-7.217,-0.282548,0
-7.216,-0.282589,0
-7.215,-0.28263,0
-7.214,-0.28267,0
-7.213,-0.282711,0
-7.212,-0.282752,0
-7.211,-0.282793,0
-7.21,-0.282833,0
-7.209,-0.282874,0
-7.208,-0.282915,0
-7.207,-0.282956,0
-7.206,-0.282996,0
-7.205,-0.283037,0
-7.204,-0.283078,0
-7.203,-0.283119,0
-7.202,-0.28316,0
-7.201,-0.283201,0
-7.2,-0.283242,0
-7.199,-0.283282,0
-7.198,-0.283323,0
-7.197,-0.283364,0
-7.196,-0.283405,0
-7.195,-0.283446,0
-7.194,-0.283487,0
-7.193,-0.283528,0
-7.192,-0.283569,0
-7.191,-0.28361,0
-7.19,-0.283651,0
-7.189,-0.283692,0
-7.188,-0.283733,0
-7.187,-0.283774,0
-7.186,-0.283815,0
-7.185,-0.283856,0
-7.184,-0.283897,0
-7.183,-0.283938,0
-7.182,-0.283979,0
-7.181,-0.284021,0
-7.18,-0.284062,0
-7.179,-0.284103,0
-7.178,-0.284144,0
-7.177,-0.284185,0
-7.176,-0.284226,0
-7.175,-0.284267,0
-7.174,-0.284309,0
-7.173,-0.28435,0
-7.172,-0.284391,0
-7.171,-0.284432,0
-7.17,-0.284474,0
-7.169,-0.284515,0
-7.168,-0.284556,0
-7.167,-0.284597,0
-7.166,-0.284639,0
-7.165,-0.28468,0
-7.164,-0.284721,0
-7.163,-0.284763,0
-7.162,-0.284804,0
-7.161,-0.284845,0
-7.16,-0.284887,0
-7.159,-0.284928,0
-7.158,-0.284969,0
-7.157,-0.285011,0
-7.156,-0.285052,0
-7.155,-0.285094,0
-7.154,-0.285135,0
-7.153,-0.285177,0
-7.152,-0.285218,0
-7.151,-0.28526,0
-7.15,-0.285301,0
-7.149,-0.285343,0
-7.148,-0.285384,0
-7.147,-0.285426,0
-7.146,-0.285467,0
-7.145,-0.285509,0
-7.144,-0.28555,0
-7.143,-0.285592,0
-7.142,-0.285633,0
-7.141,-0.285675,0
-7.14,-0.285717,0
-7.139,-0.285758,0
-7.138,-0.2858,0
-7.137,-0.285841,0
-7.136,-0.285883,0
-7.135,-0.285925,0
-7.134,-0.285967,0
-7.133,-0.286008,0
-7.132,-0.28605,0
-7.131,-0.286092,0
-7.13,-0.286133,0
-7.129,-0.286175,0
-7.128,-0.286217,0
-7.127,-0.286259,0
-7.126,-0.2863,0
-7.125,-0.286342,0
-7.124,-0.286384,0
-7.123,-0.286426,0
-7.122,-0.286468,0
-7.121,-0.28651,0
-7.12,-0.286551,0
-7.119,-0.286593,0
-7.118,-0.286635,0
-7.117,-0.286677,0
-7.116,-0.286719,0
-7.115,-0.286761,0
-7.114,-0.286803,0
-7.113,-0.286845,0
-7.112,-0.286887,0
-7.111,-0.286929,0
-7.11,-0.286971,0
-7.109,-0.287013,0
-7.108,-0.287055,0
-7.107,-0.287097,0
-7.106,-0.287139,0
-7.105,-0.287181,0
-7.104,-0.287223,0
-7.103,-0.287265,0
-7.102,-0.287307,0
-7.101,-0.287349,0
-7.1,-0.287391,0
-7.099,-0.287433,0
-7.098,-0.287475,0
-7.097,-0.287518,0
-7.096,-0.28756,0
-7.095,-0.287602,0
-7.094,-0.287644,0
-7.093,-0.287686,0
-7.092,-0.287729,0
-7.091,-0.287771,0
-7.09,-0.287813,0
-7.089,-0.287855,0
-7.088,-0.287898,0
-7.087,-0.28794,0
-7.086,-0.287982,0
-7.085,-0.288024,0
-7.084,-0.288067,0
-7.083,-0.288109,0
-7.082,-0.288151,0
-7.081,-0.288194,0
-7.08,-0.288236,0
-7.079,-0.288278,0
-7.078,-0.288321,0
-7.077,-0.288363,0
-7.076,-0.288406,0
-7.075,-0.288448,0
-7.074,-0.288491,0
-7.073,-0.288533,0
-7.072,-0.288575,0
-7.071,-0.288618,0
-7.07,-0.28866,0
-7.069,-0.288703,0
-7.068,-0.288745,0
-7.067,-0.288788,0
-7.066,-0.28883,0
-7.065,-0.288873,0
-7.064,-0.288916,0
-7.063,-0.288958,0
-7.062,-0.289001,0
-7.061,-0.289043,0
-7.06,-0.289086,0
-7.059,-0.289129,0
-7.058,-0.289171,0
-7.057,-0.289214,0
-7.056,-0.289257,0
-7.055,-0.289299,0
-7.054,-0.289342,0
-7.053,-0.289385,0
-7.052,-0.289427,0
-7.051,-0.28947,0
-7.05,-0.289513,0
-7.049,-0.289556,0
-7.048,-0.289598,0
-7.047,-0.289641,0
-7.046,-0.289684,0
-7.045,-0.289727,0
-7.044,-0.28977,0
-7.043,-0.289812,0
-7.042,-0.289855,0
-7.041,-0.289898,0
-7.04,-0.289941,0
-7.039,-0.289984,0
-7.038,-0.290027,0
-7.037,-0.29007,0
-7.036,-0.290113,0
-7.035,-0.290156,0
-7.034,-0.290199,0
-7.033,-0.290242,0
-7.032,-0.290284,0
-7.031,-0.290327,0
-7.03,-0.29037,0
-7.029,-0.290413,0
-7.028,-0.290457,0
-7.027,-0.2905,0
-7.026,-0.290543,0
-7.025,-0.290586,0
-7.024,-0.290629,0
-7.023,-0.290672,0
-7.022,-0.290715,0
-7.021,-0.290758,0
-7.02,-0.290801,0
-7.019,-0.290844,0
-7.018,-0.290888,0
-7.017,-0.290931,0
-7.016,-0.290974,0
-7.015,-0.291017,0
-7.014,-0.29106,0
-7.013,-0.291104,0
-7.012,-0.291147,0
-7.011,-0.29119,0
-7.01,-0.291233,0
-7.009,-0.291277,0
-7.008,-0.29132,0
-7.007,-0.291363,0
-7.006,-0.291406,0
-7.005,-0.29145,0
-7.004,-0.291493,0
-7.003,-0.291537,0
-7.002,-0.29158,0
-7.001,-0.291623,0
-7,-0.291667,0
-6.999,-0.29171,0
-6.998,-0.291753,0
-6.997,-0.291797,0
-6.996,-0.29184,0
-6.995,-0.291884,0
-6.994,-0.291927,0
-6.993,-0.291971,0
-6.992,-0.292014,0
-6.991,-0.292058,0
-6.99,-0.292101,0
-6.989,-0.292145,0
-6.988,-0.292188,0
-6.987,-0.292232,0
-6.986,-0.292276,0
-6.985,-0.292319,0
-6.984,-0.292363,0
-6.983,-0.292406,0
-6.982,-0.29245,0
-6.981,-0.292494,0
-6.98,-0.292537,0
-6.979,-0.292581,0
-6.978,-0.292625,0
-6.977,-0.292668,0
-6.976,-0.292712,0
-6.975,-0.292756,0
-6.974,-0.2928,0
-6.973,-0.292843,0
-6.972,-0.292887,0
-6.971,-0.292931,0
-6.97,-0.292975,0
-6.969,-0.293019,0
-6.968,-0.293062,0
-6.967,-0.293106,0
-6.966,-0.29315,0
-6.965,-0.293194,0
-6.964,-0.293238,0
-6.963,-0.293282,0
-6.962,-0.293326,0
-6.961,-0.293369,0
-6.96,-0.293413,0
-6.959,-0.293457,0
-6.958,-0.293501,0
-6.957,-0.293545,0
-6.956,-0.293589,0
-6.955,-0.293633,0
-6.954,-0.293677,0
-6.953,-0.293721,0
-6.952,-0.293765,0
-6.951,-0.293809,0
-6.95,-0.293853,0
-6.949,-0.293897,0
-6.948,-0.293942,0
-6.947,-0.293986,0
-6.946,-0.29403,0
-6.945,-0.294074,0
-6.944,-0.294118,0
-6.943,-0.294162,0
-6.942,-0.294206,0
-6.941,-0.294251,0
-6.94,-0.294295,0
-6.939,-0.294339,0
-6.938,-0.294383,0
-6.937,-0.294427,0
-6.936,-0.294472,0
-6.935,-0.294516,0
-6.934,-0.29456,0
-6.933,-0.294605,0
-6.932,-0.294649,0
-6.931,-0.294693,0
-6.93,-0.294737,0
-6.929,-0.294782,0
-6.928,-0.294826,0
-6.927,-0.294871,0
-6.926,-0.294915,0
-6.925,-0.294959,0
-6.924,-0.295004,0
-6.923,-0.295048,0
-6.922,-0.295093,0
-6.921,-0.295137,0
-6.92,-0.295182,0
-6.919,-0.295226,0
-6.918,-0.295271,0
-6.917,-0.295315,0
-6.916,-0.29536,0
-6.915,-0.295404,0
-6.914,-0.295449,0
-6.913,-0.295493,0
-6.912,-0.295538,0
-6.911,-0.295582,0
-6.91,-0.295627,0
-6.909,-0.295672,0
-6.908,-0.295716,0
-6.907,-0.295761,0
-6.906,-0.295806,0
-6.905,-0.29585,0
-6.904,-0.295895,0
-6.903,-0.29594,0
-6.902,-0.295984,0
-6.901,-0.296029,0
-6.9,-0.296074,0
-6.899,-0.296119,0
-6.898,-0.296163,0
-6.897,-0.296208,0
-6.896,-0.296253,0
-6.895,-0.296298,0
-6.894,-0.296343,0
-6.893,-0.296387,0
-6.892,-0.296432,0
-6.891,-0.296477,0
-6.89,-0.296522,0
-6.889,-0.296567,0
-6.888,-0.296612,0
-6.887,-0.296657,0
-6.886,-0.296702,0
-6.885,-0.296747,0
-6.884,-0.296792,0
-6.883,-0.296837,0
-6.882,-0.296882,0
-6.881,-0.296927,0
-6.88,-0.296972,0
-6.879,-0.297017,0
-6.878,-0.297062,0
-6.877,-0.297107,0
-6.876,-0.297152,0
-6.875,-0.297197,0
-6.874,-0.297242,0
-6.873,-0.297287,0
-6.872,-0.297332,0
-6.871,-0.297377,0
-6.87,-0.297423,0
-6.869,-0.297468,0
-6.868,-0.297513,0
-6.867,-0.297558,0
-6.866,-0.297603,0
-6.865,-0.297649,0
-6.864,-0.297694,0
-6.863,-0.297739,0
-6.862,-0.297784,0
-6.861,-0.29783,0
-6.86,-0.297875,0
-6.859,-0.29792,0
-6.858,-0.297966,0
-6.857,-0.298011,0
-6.856,-0.298056,0
-6.855,-0.298102,0
-6.854,-0.298147,0
-6.853,-0.298192,0
-6.852,-0.298238,0
-6.851,-0.298283,0
-6.85,-0.298329,0
-6.849,-0.298374,0
-6.848,-0.29842,0
-6.847,-0.298465,0
-6.846,-0.298511,0
-6.845,-0.298556,0
-6.844,-0.298602,0
-6.843,-0.298647,0
-6.842,-0.298693,0
-6.841,-0.298738,0
-6.84,-0.298784,0
-6.839,-0.298829,0
-6.838,-0.298875,0
-6.837,-0.298921,0
-6.836,-0.298966,0
-6.835,-0.299012,0
-6.834,-0.299058,0
-6.833,-0.299103,0
-6.832,-0.299149,0
-6.831,-0.299195,0
-6.83,-0.299241,0
-6.829,-0.299286,0
-6.828,-0.299332,0
-6.827,-0.299378,0
-6.826,-0.299424,0
-6.825,-0.299469,0
-6.824,-0.299515,0
-6.823,-0.299561,0
-6.822,-0.299607,0
-6.821,-0.299653,0
-6.82,-0.299699,0
-6.819,-0.299744,0
-6.818,-0.29979,0
-6.817,-0.299836,0
-6.816,-0.299882,0
-6.815,-0.299928,0
-6.814,-0.299974,0
-6.813,-0.30002,0
-6.812,-0.300066,0
-6.811,-0.300112,0
-6.81,-0.300158,0
-6.809,-0.300204,0
-6.808,-0.30025,0
-6.807,-0.300296,0
-6.806,-0.300342,0
-6.805,-0.300388,0
-6.804,-0.300434,0
-6.803,-0.30048,0
-6.802,-0.300527,0
-6.801,-0.300573,0
-6.8,-0.300619,0
-6.799,-0.300665,0
-6.798,-0.300711,0
-6.797,-0.300757,0
-6.796,-0.300804,0
-6.795,-0.30085,0
-6.794,-0.300896,0
-6.793,-0.300942,0
-6.792,-0.300989,0
-6.791,-0.301035,0
-6.79,-0.301081,0
-6.789,-0.301128,0
-6.788,-0.301174,0
-6.787,-0.30122,0
-6.786,-0.301267,0
-6.785,-0.301313,0
-6.784,-0.301359,0
-6.783,-0.301406,0
-6.782,-0.301452,0
-6.781,-0.301499,0
-6.78,-0.301545,0
-6.779,-0.301592,0
-6.778,-0.301638,0
-6.777,-0.301685,0
-6.776,-0.301731,0
-6.775,-0.301778,0
-6.774,-0.301824,0
-6.773,-0.301871,0
-6.772,-0.301917,0
-6.771,-0.301964,0
-6.77,-0.30201,0
-6.769,-0.302057,0
-6.768,-0.302104,0
-6.767,-0.30215,0
-6.766,-0.302197,0
-6.765,-0.302244,0
-6.764,-0.30229,0
-6.763,-0.302337,0
-6.762,-0.302384,0
-6.761,-0.30243,0
-6.76,-0.302477,0
-6.759,-0.302524,0
-6.758,-0.302571,0
-6.757,-0.302617,0
-6.756,-0.302664,0
-6.755,-0.302711,0
-6.754,-0.302758,0
-6.753,-0.302805,0
-6.752,-0.302852,0
-6.751,-0.302898,0
-6.75,-0.302945,0
-6.749,-0.302992,0
-6.748,-0.303039,0
-6.747,-0.303086,0
-6.746,-0.303133,0
-6.745,-0.30318,0
-6.744,-0.303227,0
-6.743,-0.303274,0
-6.742,-0.303321,0
-6.741,-0.303368,0
-6.74,-0.303415,0
-6.739,-0.303462,0
-6.738,-0.303509,0
-6.737,-0.303556,0
-6.736,-0.303603,0
-6.735,-0.30365,0
-6.734,-0.303698,0
-6.733,-0.303745,0
-6.732,-0.303792,0
-6.731,-0.303839,0
-6.73,-0.303886,0
-6.729,-0.303933,0
-6.728,-0.303981,0
-6.727,-0.304028,0
-6.726,-0.304075,0
-6.725,-0.304122,0
-6.724,-0.30417,0
-6.723,-0.304217,0
-6.722,-0.304264,0
-6.721,-0.304312,0
-6.72,-0.304359,0
-6.719,-0.304406,0
-6.718,-0.304454,0
-6.717,-0.304501,0
-6.716,-0.304548,0
-6.715,-0.304596,0
-6.714,-0.304643,0
-6.713,-0.304691,0
-6.712,-0.304738,0
-6.711,-0.304786,0
-6.71,-0.304833,0
-6.709,-0.304881,0
-6.708,-0.304928,0
-6.707,-0.304976,0
-6.706,-0.305023,0
-6.705,-0.305071,0
-6.704,-0.305118,0
-6.703,-0.305166,0
-6.702,-0.305213,0
-6.701,-0.305261,0
-6.7,-0.305309,0
-6.699,-0.305356,0
-6.698,-0.305404,0
-6.697,-0.305452,0
-6.696,-0.305499,0
-6.695,-0.305547,0
-6.694,-0.305595,0
-6.693,-0.305643,0
-6.692,-0.30569,0
-6.691,-0.305738,0
-6.69,-0.305786,0
-6.689,-0.305834,0
-6.688,-0.305882,0
-6.687,-0.305929,0
-6.686,-0.305977,0
-6.685,-0.306025,0
-6.684,-0.306073,0
-6.683,-0.306121,0
-6.682,-0.306169,0
-6.681,-0.306217,0
-6.68,-0.306265,0
-6.679,-0.306313,0
-6.678,-0.306361,0
-6.677,-0.306409,0
-6.676,-0.306457,0
-6.675,-0.306505,0
-6.674,-0.306553,0
-6.673,-0.306601,0
-6.672,-0.306649,0
-6.671,-0.306697,0
-6.67,-0.306745,0
-6.669,-0.306793,0
-6.668,-0.306841,0
-6.667,-0.306889,0
-6.666,-0.306937,0
-6.665,-0.306986,0
-6.664,-0.307034,0
-6.663,-0.307082,0
-6.662,-0.30713,0
-6.661,-0.307178,0
-6.66,-0.307227,0
-6.659,-0.307275,0
-6.658,-0.307323,0
-6.657,-0.307372,0
-6.656,-0.30742,0
-6.655,-0.307468,0
-6.654,-0.307517,0
-6.653,-0.307565,0
-6.652,-0.307613,0
-6.651,-0.307662,0
-6.65,-0.30771,0
-6.649,-0.307759,0
-6.648,-0.307807,0
-6.647,-0.307855,0
-6.646,-0.307904,0
-6.645,-0.307952,0
-6.644,-0.308001,0
-6.643,-0.308049,0
-6.642,-0.308098,0
-6.641,-0.308146,0
-6.64,-0.308195,0
-6.639,-0.308244,0
-6.638,-0.308292,0
-6.637,-0.308341,0
-6.636,-0.308389,0
-6.635,-0.308438,0
-6.634,-0.308487,0
-6.633,-0.308535,0
-6.632,-0.308584,0
-6.631,-0.308633,0
-6.63,-0.308681,0
-6.629,-0.30873,0
-6.628,-0.308779,0
-6.627,-0.308828,0
-6.626,-0.308877,0
-6.625,-0.308925,0
-6.624,-0.308974,0
-6.623,-0.309023,0
-6.622,-0.309072,0
-6.621,-0.309121,0
-6.62,-0.30917,0
-6.619,-0.309218,0
-6.618,-0.309267,0
-6.617,-0.309316,0
-6.616,-0.309365,0
-6.615,-0.309414,0
-6.614,-0.309463,0
-6.613,-0.309512,0
-6.612,-0.309561,0
-6.611,-0.30961,0
-6.61,-0.309659,0
-6.609,-0.309708,0
-6.608,-0.309757,0
-6.607,-0.309806,0
-6.606,-0.309855,0
-6.605,-0.309905,0
-6.604,-0.309954,0
-6.603,-0.310003,0
-6.602,-0.310052,0
-6.601,-0.310101,0
-6.6,-0.31015,0
-6.599,-0.3102,0
-6.598,-0.310249,0
-6.597,-0.310298,0
-6.596,-0.310347,0
-6.595,-0.310397,0
-6.594,-0.310446,0
-6.593,-0.310495,0
-6.592,-0.310544,0
-6.591,-0.310594,0
-6.59,-0.310643,0
-6.589,-0.310693,0
-6.588,-0.310742,0
-6.587,-0.310791,0
-6.586,-0.310841,0
-6.585,-0.31089,0
-6.584,-0.31094,0
-6.583,-0.310989,0
-6.582,-0.311039,0
-6.581,-0.311088,0
-6.58,-0.311138,0
-6.579,-0.311187,0
-6.578,-0.311237,0
-6.577,-0.311286,0
-6.576,-0.311336,0
-6.575,-0.311385,0
-6.574,-0.311435,0
-6.573,-0.311485,0
-6.572,-0.311534,0
-6.571,-0.311584,0
-6.57,-0.311634,0
-6.569,-0.311683,0
-6.568,-0.311733,0
-6.567,-0.311783,0
-6.566,-0.311832,0
-6.565,-0.311882,0
-6.564,-0.311932,0
-6.563,-0.311982,0
-6.562,-0.312032,0
-6.561,-0.312081,0
-6.56,-0.312131,0
-6.559,-0.312181,0
-6.558,-0.312231,0
-6.557,-0.312281,0
-6.556,-0.312331,0
-6.555,-0.312381,0
-6.554,-0.312431,0
-6.553,-0.312481,0
-6.552,-0.312531,0
-6.551,-0.312581,0
-6.55,-0.312631,0
-6.549,-0.312681,0
-6.548,-0.312731,0
-6.547,-0.312781,0
-6.546,-0.312831,0
-6.545,-0.312881,0
-6.544,-0.312931,0
-6.543,-0.312981,0
-6.542,-0.313031,0
-6.541,-0.313081,0
-6.54,-0.313131,0
-6.539,-0.313182,0
-6.538,-0.313232,0
-6.537,-0.313282,0
-6.536,-0.313332,0
-6.535,-0.313382,0
-6.534,-0.313433,0
-6.533,-0.313483,0
-6.532,-0.313533,0
-6.531,-0.313584,0
-6.53,-0.313634,0
-6.529,-0.313684,0
-6.528,-0.313735,0
-6.527,-0.313785,0
-6.526,-0.313835,0
-6.525,-0.313886,0
-6.524,-0.313936,0
-6.523,-0.313987,0
-6.522,-0.314037,0
-6.521,-0.314088,0
-6.52,-0.314138,0
-6.519,-0.314189,0
-6.518,-0.314239,0
-6.517,-0.31429,0
-6.516,-0.31434,0
-6.515,-0.314391,0
-6.514,-0.314441,0
-6.513,-0.314492,0
-6.512,-0.314543,0
-6.511,-0.314593,0
-6.51,-0.314644,0
-6.509,-0.314695,0
-6.508,-0.314745,0
-6.507,-0.314796,0
-6.506,-0.314847,0
-6.505,-0.314898,0
-6.504,-0.314948,0
-6.503,-0.314999,0
-6.502,-0.31505,0
-6.501,-0.315101,0
-6.5,-0.315152,0
-6.499,-0.315202,0
-6.498,-0.315253,0
-6.497,-0.315304,0
-6.496,-0.315355,0
-6.495,-0.315406,0
-6.494,-0.315457,0
-6.493,-0.315508,0
-6.492,-0.315559,0
-6.491,-0.31561,0
-6.49,-0.315661,0
-6.489,-0.315712,0
-6.488,-0.315763,0
-6.487,-0.315814,0
-6.486,-0.315865,0
-6.485,-0.315916,0
-6.484,-0.315967,0
-6.483,-0.316018,0
-6.482,-0.316069,0
-6.481,-0.31612,0
-6.48,-0.316172,0
-6.479,-0.316223,0
-6.478,-0.316274,0
-6.477,-0.316325,0
-6.476,-0.316376,0
-6.475,-0.316428,0
-6.474,-0.316479,0
-6.473,-0.31653,0
-6.472,-0.316582,0
-6.471,-0.316633,0
-6.47,-0.316684,0
-6.469,-0.316736,0
-6.468,-0.316787,0
-6.467,-0.316838,0
-6.466,-0.31689,0
-6.465,-0.316941,0
-6.464,-0.316993,0
-6.463,-0.317044,0
-6.462,-0.317095,0
-6.461,-0.317147,0
-6.46,-0.317198,0
-6.459,-0.31725,0
-6.458,-0.317302,0
-6.457,-0.317353,0
-6.456,-0.317405,0
-6.455,-0.317456,0
-6.454,-0.317508,0
-6.453,-0.317559,0
-6.452,-0.317611,0
-6.451,-0.317663,0
-6.45,-0.317714,0
-6.449,-0.317766,0
-6.448,-0.317818,0
-6.447,-0.31787,0
-6.446,-0.317921,0
-6.445,-0.317973,0
-6.444,-0.318025,0
-6.443,-0.318077,0
-6.442,-0.318128,0
-6.441,-0.31818,0
-6.44,-0.318232,0
-6.439,-0.318284,0
-6.438,-0.318336,0
-6.437,-0.318388,0
-6.436,-0.31844,0
-6.435,-0.318492,0
-6.434,-0.318544,0
-6.433,-0.318596,0
-6.432,-0.318648,0
-6.431,-0.3187,0
-6.43,-0.318752,0
-6.429,-0.318804,0
-6.428,-0.318856,0
-6.427,-0.318908,0
-6.426,-0.31896,0
-6.425,-0.319012,0
-6.424,-0.319064,0
-6.423,-0.319116,0
-6.422,-0.319168,0
-6.421,-0.319221,0
-6.42,-0.319273,0
-6.419,-0.319325,0
-6.418,-0.319377,0
-6.417,-0.319429,0
-6.416,-0.319482,0
-6.415,-0.319534,0
-6.414,-0.319586,0
-6.413,-0.319639,0
-6.412,-0.319691,0
-6.411,-0.319743,0
-6.41,-0.319796,0
-6.409,-0.319848,0
-6.408,-0.3199,0
-6.407,-0.319953,0
-6.406,-0.320005,0
-6.405,-0.320058,0
-6.404,-0.32011,0
-6.403,-0.320163,0
-6.402,-0.320215,0
-6.401,-0.320268,0
-6.4,-0.32032,0
-6.399,-0.320373,0
-6.398,-0.320425,0
-6.397,-0.320478,0
-6.396,-0.320531,0
-6.395,-0.320583,0
-6.394,-0.320636,0
-6.393,-0.320689,0
-6.392,-0.320741,0
-6.391,-0.320794,0
-6.39,-0.320847,0
-6.389,-0.320899,0
-6.388,-0.320952,0
-6.387,-0.321005,0
-6.386,-0.321058,0
-6.385,-0.321111,0
-6.384,-0.321163,0
-6.383,-0.321216,0
-6.382,-0.321269,0
-6.381,-0.321322,0
-6.38,-0.321375,0
-6.379,-0.321428,0
-6.378,-0.321481,0
-6.377,-0.321534,0
-6.376,-0.321587,0
-6.375,-0.32164,0
-6.374,-0.321693,0
-6.373,-0.321746,0
-6.372,-0.321799,0
-6.371,-0.321852,0
-6.37,-0.321905,0
-6.369,-0.321958,0
-6.368,-0.322011,0
-6.367,-0.322064,0
-6.366,-0.322117,0
-6.365,-0.322171,0
-6.364,-0.322224,0
-6.363,-0.322277,0
-6.362,-0.32233,0
-6.361,-0.322383,0
-6.36,-0.322437,0
-6.359,-0.32249,0
-6.358,-0.322543,0
